SeqParameter1	MeanExcitation	PMTExcitation	Parity	P0	P1	time	CavIonDifference	CavityDrift	BField	BDrift	RSFreqReal	MacFreq00	MacFreq01	MacFreq02	MacFreq03	MacFreq04	MacFreq05	MacFreq06	MacFreq07	MacFreq08	MacFreq09	MacFreq10	MacFreq11	MacFreq12	MacFreq13	MacFreq14
8.500000000E+2	4.000000000E-2	4.000000000E-2	4.000000000E-2	9.600000000E-1	4.000000000E-2	3.548085633E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.510000000E+2	1.000000000E-2	1.000000000E-2	1.000000000E-2	9.900000000E-1	1.000000000E-2	3.548085636E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.520000000E+2	4.800000000E-1	4.800000000E-1	4.800000000E-1	5.200000000E-1	4.800000000E-1	3.548085639E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.530000000E+2	6.600000000E-1	6.600000000E-1	6.600000000E-1	3.400000000E-1	6.600000000E-1	3.548085641E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.540000000E+2	9.300000000E-1	9.300000000E-1	9.300000000E-1	7.000000000E-2	9.300000000E-1	3.548085644E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.550000000E+2	4.200000000E-1	4.200000000E-1	4.200000000E-1	5.800000000E-1	4.200000000E-1	3.548085647E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.560000000E+2	9.700000000E-1	9.700000000E-1	9.700000000E-1	3.000000000E-2	9.700000000E-1	3.548085650E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.570000000E+2	3.300000000E-1	3.300000000E-1	3.300000000E-1	6.700000000E-1	3.300000000E-1	3.548085653E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.580000000E+2	3.900000000E-1	3.900000000E-1	3.900000000E-1	6.100000000E-1	3.900000000E-1	3.548085656E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.590000000E+2	5.900000000E-1	5.900000000E-1	5.900000000E-1	4.100000000E-1	5.900000000E-1	3.548085659E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.600000000E+2	7.300000000E-1	7.300000000E-1	7.300000000E-1	2.700000000E-1	7.300000000E-1	3.548085662E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.610000000E+2	9.400000000E-1	9.400000000E-1	9.400000000E-1	6.000000000E-2	9.400000000E-1	3.548085665E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.620000000E+2	2.800000000E-1	2.800000000E-1	2.800000000E-1	7.200000000E-1	2.800000000E-1	3.548085668E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.630000000E+2	9.600000000E-1	9.600000000E-1	9.600000000E-1	4.000000000E-2	9.600000000E-1	3.548085670E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.640000000E+2	4.300000000E-1	4.300000000E-1	4.300000000E-1	5.700000000E-1	4.300000000E-1	3.548085673E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.650000000E+2	3.900000000E-1	3.900000000E-1	3.900000000E-1	6.100000000E-1	3.900000000E-1	3.548085676E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.660000000E+2	3.000000000E-2	3.000000000E-2	3.000000000E-2	9.700000000E-1	3.000000000E-2	3.548085679E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.670000000E+2	6.000000000E-1	6.000000000E-1	6.000000000E-1	4.000000000E-1	6.000000000E-1	3.548085682E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.680000000E+2	3.600000000E-1	3.600000000E-1	3.600000000E-1	6.400000000E-1	3.600000000E-1	3.548085685E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.690000000E+2	9.500000000E-1	9.500000000E-1	9.500000000E-1	5.000000000E-2	9.500000000E-1	3.548085688E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.700000000E+2	4.800000000E-1	4.800000000E-1	4.800000000E-1	5.200000000E-1	4.800000000E-1	3.548085691E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.710000000E+2	9.700000000E-1	9.700000000E-1	9.700000000E-1	3.000000000E-2	9.700000000E-1	3.548085694E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.720000000E+2	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	3.548085697E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.730000000E+2	3.400000000E-1	3.400000000E-1	3.400000000E-1	6.600000000E-1	3.400000000E-1	3.548085700E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.740000000E+2	2.000000000E-2	2.000000000E-2	2.000000000E-2	9.800000000E-1	2.000000000E-2	3.548085703E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.750000000E+2	4.300000000E-1	4.300000000E-1	4.300000000E-1	5.700000000E-1	4.300000000E-1	3.548085706E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.760000000E+2	4.000000000E-2	4.000000000E-2	4.000000000E-2	9.600000000E-1	4.000000000E-2	3.548085709E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.770000000E+2	4.800000000E-1	4.800000000E-1	4.800000000E-1	5.200000000E-1	4.800000000E-1	3.548085712E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.780000000E+2	5.700000000E-1	5.700000000E-1	5.700000000E-1	4.300000000E-1	5.700000000E-1	3.548085715E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.790000000E+2	3.700000000E-1	3.700000000E-1	3.700000000E-1	6.300000000E-1	3.700000000E-1	3.548085718E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.800000000E+2	6.400000000E-1	6.400000000E-1	6.400000000E-1	3.600000000E-1	6.400000000E-1	3.548085721E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.810000000E+2	3.000000000E-2	3.000000000E-2	3.000000000E-2	9.700000000E-1	3.000000000E-2	3.548085723E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.820000000E+2	6.300000000E-1	6.300000000E-1	6.300000000E-1	3.700000000E-1	6.300000000E-1	3.548085726E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.830000000E+2	8.600000000E-1	8.600000000E-1	8.600000000E-1	1.400000000E-1	8.600000000E-1	3.548085729E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.840000000E+2	3.100000000E-1	3.100000000E-1	3.100000000E-1	6.900000000E-1	3.100000000E-1	3.548085733E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.850000000E+2	5.300000000E-1	5.300000000E-1	5.300000000E-1	4.700000000E-1	5.300000000E-1	3.548085736E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.860000000E+2	1.000000000E-1	1.000000000E-1	1.000000000E-1	9.000000000E-1	1.000000000E-1	3.548085740E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.870000000E+2	4.800000000E-1	4.800000000E-1	4.800000000E-1	5.200000000E-1	4.800000000E-1	3.548085743E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.880000000E+2	7.700000000E-1	7.700000000E-1	7.700000000E-1	2.300000000E-1	7.700000000E-1	3.548085747E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.890000000E+2	5.400000000E-1	5.400000000E-1	5.400000000E-1	4.600000000E-1	5.400000000E-1	3.548085750E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.900000000E+2	4.500000000E-1	4.500000000E-1	4.500000000E-1	5.500000000E-1	4.500000000E-1	3.548085753E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.910000000E+2	9.900000000E-1	9.900000000E-1	9.900000000E-1	1.000000000E-2	9.900000000E-1	3.548085757E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.920000000E+2	4.700000000E-1	4.700000000E-1	4.700000000E-1	5.300000000E-1	4.700000000E-1	3.548085760E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.930000000E+2	4.200000000E-1	4.200000000E-1	4.200000000E-1	5.800000000E-1	4.200000000E-1	3.548085764E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.940000000E+2	7.800000000E-1	7.800000000E-1	7.800000000E-1	2.200000000E-1	7.800000000E-1	3.548085767E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.950000000E+2	7.000000000E-1	7.000000000E-1	7.000000000E-1	3.000000000E-1	7.000000000E-1	3.548085771E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.960000000E+2	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	3.548085774E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.970000000E+2	2.800000000E-1	2.800000000E-1	2.800000000E-1	7.200000000E-1	2.800000000E-1	3.548085778E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.980000000E+2	5.000000000E-2	5.000000000E-2	5.000000000E-2	9.500000000E-1	5.000000000E-2	3.548085781E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
8.990000000E+2	4.400000000E-1	4.400000000E-1	4.400000000E-1	5.600000000E-1	4.400000000E-1	3.548085784E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
9.000000000E+2	9.900000000E-1	9.900000000E-1	9.900000000E-1	1.000000000E-2	9.900000000E-1	3.548085788E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
9.010000000E+2	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	5.000000000E-1	3.548085791E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
9.020000000E+2	4.600000000E-1	4.600000000E-1	4.600000000E-1	5.400000000E-1	4.600000000E-1	3.548085795E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
9.030000000E+2	5.200000000E-1	5.200000000E-1	5.200000000E-1	4.800000000E-1	5.200000000E-1	3.548085798E+9	7.357917852E+2	0.000000000E+0	4.131291401E+0	0.000000000E+0	3.189479463E+2	0.000000000E+0	2.318457766E+0	-1.156280773E+1	2.318457766E+0	-1.619973951E+1	-1.366550773E+1	2.315952000E+0	-1.363400773E+1	-1.417181080E+1	-9.249097400E+0	-2.000000000E+1	-1.277650773E+1	-1.277650773E+1	3.532157766E+0	-1.155056450E+1
